,Customer ID,Senior Citizen,Partner,Dependents,Tenure,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,Churn,City,Age,Married,Number of Referrals,Tenure in Months,Avg Monthly Long Distance Charges,Avg Monthly GB Download,Premium Tech Support,Unlimited Data,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Satisfaction Score,Senior_Citizen_Numeric,Total_Services,Service_Value,Customer_Segment,Churn Predicted
4277,8189-XRIKE,Yes,No,No,32,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,90.95,2897.95,No,Newark,80,No,0,32,31.57,4,No,Yes,25.55,0,1010.24,4,1,3,0.032985156679494226,Established,0
4278,1506-YJTYT,No,Yes,Yes,45,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,Two year,No,Credit card (automatic),73.85,3371.0,No,Oakley,21,Yes,9,45,25.69,26,Yes,Yes,0.0,0,1156.05,3,0,6,0.08124576844955993,Loyal,0
4279,4123-DVHPH,No,Yes,No,9,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,88.05,801.3,No,Orinda,49,Yes,3,9,22.41,21,No,Yes,0.0,0,201.69,3,0,4,0.045428733674048836,New,0
4280,6425-YQLLO,Yes,Yes,No,66,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),105.95,6975.25,Yes,Pinole,68,Yes,1,66,27.75,11,Yes,Yes,0.0,0,1831.5,2,1,6,0.056630486078338836,VIP,1
4281,5442-UTCVD,No,No,Yes,3,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,91.85,257.05,Yes,Pittsburg,53,No,0,3,43.72,21,No,Yes,0.0,0,131.16,1,0,4,0.043549265106151334,New,1
4282,2228-BZDEE,No,No,No,54,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.1,1079.45,No,Pleasanton,45,No,0,54,26.25,0,No,No,0.0,0,1417.5,5,0,1,0.04975124378109452,VIP,0
4283,7734-DBOAI,No,Yes,Yes,1,No,No phone service,DSL,No,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,40.1,40.1,Yes,Pope Valley,42,Yes,1,1,0.0,12,Yes,No,0.0,10,0.0,1,0,2,0.04987531172069825,New,1
4284,2789-CZANW,No,Yes,Yes,64,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),110.3,6997.3,No,Dublin,49,Yes,7,64,21.16,23,Yes,Yes,0.0,0,1354.24,3,0,7,0.06346328195829556,VIP,0
4285,2091-RFFBA,Yes,No,No,31,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,73.9,2217.15,Yes,Port Costa,70,No,0,31,15.43,2,No,Yes,0.0,0,478.33,1,1,2,0.027063599458728008,Established,1
4286,2114-MGINA,No,No,No,14,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,89.8,1129.1,Yes,Rio Vista,57,No,0,14,10.3,29,No,Yes,0.0,0,144.20000000000002,1,0,3,0.0334075723830735,Regular,1
4287,7596-LDUXP,No,No,No,12,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,One year,Yes,Credit card (automatic),85.15,979.05,No,Rodeo,61,No,0,12,15.97,19,No,Yes,0.0,0,191.64000000000001,4,0,3,0.03523194362889019,New,0
4288,3740-RLMVT,Yes,Yes,No,67,Yes,No,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Bank transfer (automatic),60.95,4119.4,No,Saint Helena,79,Yes,7,67,42.07,12,Yes,Yes,17.19,0,2818.69,3,1,4,0.06562756357670221,VIP,0
4289,4489-SNOJF,No,Yes,Yes,35,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,72.25,2568.55,Yes,Deer Park,28,Yes,1,35,25.27,82,Yes,Yes,0.0,0,884.4499999999999,1,0,6,0.08304498269896193,Established,1
4290,2192-OZITF,No,No,No,45,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,Two year,No,Mailed check,73.55,3349.1,No,San Leandro,60,No,0,45,44.29,15,Yes,Yes,0.0,0,1993.05,3,0,5,0.06798096532970768,Loyal,0
4291,5651-CPDND,No,No,No,10,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,46.0,492.1,No,San Leandro,45,No,0,10,13.51,14,No,Yes,0.0,0,135.1,4,0,1,0.021739130434782608,New,0
4292,2186-QZEYA,Yes,No,No,29,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),58.55,1718.95,No,San Leandro,68,No,0,29,8.88,22,No,Yes,33.1,0,257.52000000000004,3,1,4,0.06831767719897523,Established,0
4293,1131-ALZWV,No,No,No,24,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),24.6,605.25,No,San Lorenzo,58,No,0,24,42.66,0,No,No,0.0,0,1023.8399999999999,5,0,2,0.08130081300813008,Regular,0
4294,7729-XBTWX,No,Yes,Yes,66,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,19.75,1344.5,No,San Ramon,62,Yes,7,66,31.53,0,No,No,0.0,0,2080.98,4,0,1,0.05063291139240506,VIP,0
4295,9134-WYRVP,No,No,No,51,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,One year,No,Mailed check,86.35,4267.15,No,Suisun City,51,No,0,51,27.3,13,No,Yes,0.0,0,1392.3,3,0,3,0.03474232773595831,VIP,0
4296,3284-SVCRO,No,Yes,No,45,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,25.5,1121.05,No,Sunol,35,Yes,6,45,42.32,0,No,No,0.0,0,1904.4,3,0,2,0.0784313725490196,Loyal,0
4297,9732-OUYRN,No,Yes,No,49,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),19.0,918.7,No,Union City,54,Yes,3,49,13.13,0,No,No,0.0,0,643.37,3,0,1,0.05263157894736842,VIP,0
4298,0559-CKHUS,No,Yes,No,29,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,19.55,521.8,No,Pleasanton,44,Yes,6,29,49.96,0,No,No,0.0,0,1448.84,3,0,1,0.05115089514066496,Established,0
4299,2931-SVLTV,No,Yes,Yes,40,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),110.1,4469.1,No,Vallejo,59,Yes,6,40,11.5,22,Yes,Yes,0.0,0,460.0,3,0,7,0.06357856494096277,Loyal,0
4300,6899-PPEEA,Yes,No,No,37,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,96.55,3580.3,Yes,Vallejo,66,No,0,37,3.3,2,No,Yes,0.0,0,122.1,2,1,4,0.041429311237700675,Loyal,1
4301,7504-UWHNB,No,No,No,25,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,69.75,1729.35,No,Vallejo,42,No,0,25,40.11,18,No,No,0.0,100,1002.75,4,0,1,0.014336917562724014,Established,0
4302,2582-FFFZR,No,No,No,22,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,50.6,1073.3,No,Vallejo,34,No,0,22,0.0,8,No,Yes,0.0,0,0.0,4,0,3,0.05928853754940711,Regular,0
4303,8908-NMQTX,No,No,No,72,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),65.6,4566.5,No,Walnut Creek,36,No,0,72,0.0,9,Yes,Yes,0.0,0,0.0,3,0,6,0.09146341463414635,VIP,0
4304,2187-LZGPL,No,No,No,7,No,No phone service,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),40.1,293.3,Yes,Walnut Creek,36,No,0,7,0.0,19,No,Yes,0.0,0,0.0,2,0,2,0.04987531172069825,New,1
4305,1431-AIDJQ,No,Yes,Yes,33,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),82.1,2603.1,No,Walnut Creek,44,Yes,1,33,1.62,30,Yes,Yes,0.0,0,53.46,4,0,6,0.0730816077953715,Established,0
4306,6288-LBEAR,No,No,No,23,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,79.1,1783.75,No,Yountville,22,No,0,23,15.18,46,Yes,Yes,0.0,0,349.14,5,0,3,0.03792667509481669,Regular,0
4307,4597-NUCQV,Yes,No,No,24,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,101.25,2440.15,Yes,Oakland,65,No,0,24,28.98,30,No,Yes,0.0,0,695.52,3,1,5,0.04938271604938271,Regular,1
4308,9019-QVLZD,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,79.55,79.55,Yes,Oakland,58,No,0,1,32.13,15,No,No,0.0,10,32.13,2,0,2,0.0251414204902577,New,1
4309,8413-YNHNV,No,No,No,69,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,90.65,6322.1,No,Oakland,42,No,0,69,47.43,22,Yes,Yes,0.0,0,3272.67,3,0,8,0.0882515168229454,VIP,0
4310,5808-TOTXO,No,No,Yes,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),20.55,57.4,No,Oakland,37,No,0,3,11.27,0,No,No,0.0,0,33.81,3,0,1,0.048661800486618,New,0
4311,4369-NYSCF,No,No,No,56,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),75.75,4284.65,No,Oakland,61,No,0,56,18.42,13,Yes,No,0.0,90,1031.52,3,0,5,0.066006600660066,VIP,0
4312,6333-YDVLT,No,No,No,65,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),110.0,7138.65,No,Oakland,61,No,0,65,33.11,10,Yes,Yes,0.0,0,2152.15,4,0,7,0.06363636363636363,VIP,0
4313,5324-KTGCG,No,Yes,No,71,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,20.85,1539.75,No,Emeryville,55,Yes,5,71,44.82,0,No,No,0.0,0,3182.22,4,0,1,0.047961630695443645,VIP,0
4314,5599-HVLTW,Yes,No,No,14,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),80.35,1058.1,No,Oakland,73,No,0,14,7.34,3,No,Yes,32.71,0,102.75999999999999,4,1,3,0.0373366521468575,Regular,0
4315,7394-LWLYN,No,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.15,123.8,No,Oakland,57,No,0,2,33.75,10,No,Yes,0.0,0,67.5,3,0,1,0.014255167498218103,New,1
4316,3707-LRWZD,No,No,No,32,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,One year,No,Electronic check,84.05,2781.85,Yes,Oakland,44,No,0,32,40.26,14,No,Yes,0.0,0,1288.32,2,0,3,0.03569303985722784,Established,1
4317,6873-UDNLD,No,No,No,40,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,67.45,2731.0,No,Oakland,28,No,0,40,39.05,58,No,Yes,0.0,0,1562.0,3,0,4,0.05930318754633061,Loyal,0
4318,2700-LUEVA,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),20.75,20.75,No,Oakland,49,No,0,1,36.28,0,No,No,0.0,0,36.28,3,0,1,0.04819277108433735,New,1
4319,1455-ESIQH,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,89.1,89.1,Yes,Oakland,44,No,0,1,16.06,3,No,Yes,0.0,0,16.06,2,0,3,0.03367003367003367,New,1
4320,0958-YHXGP,No,No,No,7,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,69.9,497.3,No,Oakland,25,No,0,7,30.99,42,No,Yes,0.0,0,216.92999999999998,4,0,1,0.014306151645207437,New,0
4321,1101-SSWAG,No,Yes,No,15,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,51.1,711.15,No,Berkeley,60,Yes,1,15,31.13,5,No,Yes,0.0,0,466.95,5,0,2,0.03913894324853229,Regular,0
4322,2979-SXESE,No,Yes,Yes,17,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,94.4,1607.2,Yes,Berkeley,57,Yes,1,17,25.79,12,No,Yes,0.0,0,438.43,1,0,5,0.05296610169491525,Regular,1
4323,4013-TLDHQ,No,No,No,19,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,78.25,1490.95,Yes,Berkeley,59,No,0,19,20.26,25,No,Yes,0.0,0,384.94000000000005,1,0,3,0.038338658146964855,Regular,1
4324,5743-KHMNA,No,No,No,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),25.55,1898.1,No,Berkeley,43,No,0,71,39.08,0,No,No,0.0,0,2774.68,5,0,2,0.07827788649706457,VIP,0
4325,4194-FJARJ,No,Yes,Yes,54,Yes,Yes,DSL,Yes,No,No,Yes,No,No,Two year,No,Bank transfer (automatic),60.0,3273.95,No,Albany,22,Yes,6,54,8.53,73,Yes,Yes,0.0,0,460.61999999999995,3,0,4,0.06666666666666667,VIP,0
4326,5325-UWTWJ,No,Yes,No,31,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),90.55,2929.75,No,Berkeley,47,Yes,4,31,22.42,21,Yes,Yes,0.0,0,695.0200000000001,4,0,5,0.05521811154058531,Established,0
4327,3969-GYXEL,No,No,No,11,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,76.4,838.7,No,Berkeley,46,No,0,11,36.52,20,No,Yes,0.0,0,401.72,4,0,2,0.026178010471204185,New,0
4328,9208-OLGAQ,Yes,No,No,18,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,84.95,1443.65,No,Berkeley,70,No,0,18,25.7,23,No,No,4.76,70,462.59999999999997,4,1,3,0.03531489111241907,Regular,0
4329,3244-CQPHU,Yes,No,No,72,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),110.1,7746.7,No,Berkeley,77,No,0,72,14.12,23,Yes,Yes,44.81,0,1016.64,4,1,7,0.06357856494096277,VIP,0
4330,2674-MLXMN,Yes,No,No,71,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),99.65,6951.15,No,Richmond,73,No,0,71,34.36,13,No,Yes,3.33,0,2439.56,4,1,5,0.050175614651279475,VIP,0
4331,9708-HPXWZ,Yes,No,No,5,No,No phone service,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,No,Credit card (automatic),45.4,214.75,No,El Sobrante,74,No,0,5,0.0,4,Yes,Yes,0.0,0,0.0,5,1,3,0.06607929515418502,New,0
4332,6992-TKNYO,No,Yes,No,38,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,One year,No,Credit card (automatic),69.0,2669.45,No,Richmond,34,Yes,2,38,32.11,16,Yes,Yes,0.0,0,1220.18,4,0,5,0.07246376811594203,Loyal,0
4333,4468-YDOVK,No,No,Yes,5,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),48.65,235.2,No,Richmond,57,No,0,5,13.54,21,Yes,Yes,0.0,0,67.69999999999999,5,0,2,0.041109969167523124,New,0
4334,3754-DXMRT,Yes,No,No,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,44.15,92.65,Yes,San Pablo,78,No,0,2,43.66,25,No,Yes,0.0,0,87.32,2,1,1,0.022650056625141565,New,1
4335,5792-JALQC,Yes,No,No,52,Yes,Yes,DSL,Yes,No,Yes,No,No,No,Two year,No,Bank transfer (automatic),59.85,3103.25,No,San Rafael,78,No,0,52,34.0,3,No,Yes,19.16,0,1768.0,3,1,4,0.06683375104427736,VIP,0
4336,7130-VTEWQ,Yes,No,No,8,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.75,606.25,Yes,San Rafael,74,No,0,8,13.8,6,No,Yes,0.0,0,110.4,3,1,2,0.026402640264026403,New,1
4337,2200-DSAAL,No,No,No,68,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,80.65,5330.2,No,Greenbrae,52,No,0,68,20.3,13,No,No,0.0,90,1380.4,3,0,6,0.07439553626782393,VIP,0
4338,4302-ZYFEL,No,Yes,Yes,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),20.55,1403.1,No,Belvedere Tiburon,23,Yes,8,69,26.44,0,No,No,0.0,0,1824.3600000000001,4,0,1,0.048661800486618,VIP,0
4339,9351-LZYGF,No,Yes,No,42,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),66.4,2727.8,No,Bodega,56,Yes,4,42,36.35,30,Yes,Yes,0.0,0,1526.7,3,0,5,0.0753012048192771,Loyal,0
4340,4366-CTOUZ,No,No,No,50,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Mailed check,100.2,5038.45,No,Bodega Bay,36,No,0,50,15.1,9,Yes,Yes,0.0,0,755.0,4,0,5,0.0499001996007984,VIP,0
4341,6121-VZNQB,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.1,19.1,Yes,Bolinas,35,No,0,1,34.79,0,No,No,0.0,0,34.79,2,0,1,0.05235602094240837,New,1
4342,7903-CMPEY,Yes,Yes,No,1,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,80.3,80.3,Yes,Corte Madera,78,Yes,1,1,17.51,21,No,Yes,0.0,0,17.51,1,1,3,0.03735990037359901,New,1
4343,1518-OMDIK,No,Yes,No,33,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),44.55,1462.6,No,Rohnert Park,23,Yes,6,33,48.49,51,No,Yes,0.0,0,1600.17,4,0,1,0.022446689113355782,Established,0
4344,6671-NGWON,No,No,No,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.35,150.6,No,Dillon Beach,43,No,0,7,41.57,0,No,No,0.0,0,290.99,5,0,1,0.04914004914004914,New,0
4345,0595-ITUDF,No,Yes,Yes,64,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,91.8,5960.5,No,Fairfax,21,Yes,0,64,34.58,27,No,Yes,0.0,0,2213.12,3,0,5,0.054466230936819175,VIP,0
4346,6996-KNSML,No,No,No,1,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,74.9,74.9,Yes,Cotati,26,No,0,1,35.25,30,No,Yes,0.0,0,35.25,1,0,2,0.026702269692923896,New,1
4347,1955-IBMMB,No,No,No,59,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),20.2,1192.3,No,Forest Knolls,47,No,0,59,47.17,0,No,No,0.0,0,2783.03,4,0,1,0.04950495049504951,VIP,0
4348,0096-BXERS,No,Yes,No,6,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,50.35,314.55,No,Inverness,30,Yes,10,6,42.66,85,No,Yes,0.0,0,255.95999999999998,3,0,2,0.039721946375372394,New,0
4349,3806-YAZOV,No,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,18.8,56.0,No,Lagunitas,44,No,0,3,6.61,0,No,No,0.0,0,19.830000000000002,4,0,1,0.05319148936170213,New,0
4350,7998-ZLXWN,No,Yes,No,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),20.45,330.8,No,Larkspur,21,Yes,3,15,12.41,0,No,No,0.0,0,186.15,4,0,1,0.0488997555012225,Regular,0
4351,6253-WRFHY,No,Yes,Yes,13,Yes,No,DSL,No,No,No,No,Yes,Yes,One year,Yes,Electronic check,64.75,877.35,No,Marshall,59,Yes,1,13,13.32,21,No,Yes,0.0,0,173.16,3,0,3,0.04633204633204633,Regular,0
4352,9133-AYJZG,No,No,No,23,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),98.7,2249.1,No,Mill Valley,40,No,0,23,14.45,19,No,Yes,0.0,0,332.34999999999997,5,0,5,0.05065856129685917,Regular,0
4353,2675-OTVVJ,Yes,Yes,No,31,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Electronic check,89.45,2807.65,No,Novato,76,Yes,5,31,46.06,18,No,Yes,31.58,0,1427.8600000000001,4,1,4,0.044717719396310786,Established,0
4354,8680-CGLTP,No,No,No,29,Yes,No,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Electronic check,58.75,1696.2,No,Nicasio,35,No,0,29,8.0,9,Yes,No,0.0,50,232.0,3,0,4,0.06808510638297872,Established,0
4355,8430-TWCBX,No,Yes,No,49,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),20.7,1032.05,No,Novato,62,Yes,0,49,29.18,0,No,No,0.0,0,1429.82,3,0,1,0.04830917874396135,VIP,0
4356,5018-GWURO,No,Yes,No,56,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),85.6,4902.8,No,Novato,25,Yes,9,56,42.81,51,No,Yes,0.0,0,2397.36,4,0,3,0.03504672897196262,VIP,0
4357,6741-QRLUP,No,No,No,63,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),80.3,4995.35,No,Olema,50,No,0,63,31.34,26,Yes,Yes,0.0,0,1974.42,3,0,7,0.08717310087173101,VIP,0
4358,4737-HOBAX,No,Yes,No,63,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),79.8,5034.05,No,Penngrove,51,Yes,5,63,10.07,20,Yes,Yes,0.0,0,634.41,4,0,6,0.07518796992481203,VIP,0
4359,0537-QYZZN,Yes,Yes,Yes,24,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,79.85,1857.75,No,Petaluma,66,Yes,6,24,4.06,28,No,Yes,0.0,0,97.44,3,1,3,0.037570444583594244,Regular,0
4360,3340-QBBFM,Yes,Yes,No,36,Yes,No,DSL,No,No,Yes,Yes,No,No,One year,No,Credit card (automatic),54.1,1992.85,No,Petaluma,65,Yes,9,36,47.16,28,Yes,Yes,1.09,0,1697.7599999999998,3,1,3,0.05545286506469501,Established,0
4361,1704-NRWYE,Yes,No,No,9,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,80.85,751.65,Yes,Point Reyes Station,79,No,0,9,43.34,2,No,Yes,0.0,0,390.06000000000006,2,1,2,0.024737167594310452,New,1
4362,2592-SEIFQ,No,No,No,3,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,24.75,66.95,Yes,San Anselmo,36,No,0,3,0.0,18,No,Yes,0.0,0,0.0,2,0,0,0.0,New,1
4363,8200-KLNYW,No,Yes,No,21,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,No,Mailed check,80.9,1714.95,No,San Geronimo,55,Yes,7,21,11.27,19,Yes,No,0.0,60,236.67,4,0,6,0.07416563658838071,Regular,0
4364,3372-CDXFJ,No,Yes,Yes,13,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),24.5,343.6,No,San Quentin,31,Yes,8,13,48.7,0,No,No,0.0,0,633.1,5,0,2,0.08163265306122448,Regular,0
4365,4781-ZXYGU,No,Yes,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),20.15,20.15,No,Sausalito,25,Yes,7,1,18.63,0,No,No,0.0,0,18.63,3,0,1,0.04962779156327544,New,0
4366,7632-YUTXB,No,Yes,Yes,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.05,520.1,No,Stinson Beach,52,Yes,7,25,13.06,0,No,No,0.0,0,326.5,4,0,1,0.04987531172069825,Established,0
4367,2718-YSKCS,No,Yes,Yes,71,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),19.6,1387.45,No,Tomales,64,Yes,6,71,16.13,0,No,No,0.0,0,1145.23,5,0,1,0.0510204081632653,VIP,0
4368,9896-UYMIE,No,No,No,66,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),114.3,7383.7,No,Valley Ford,27,No,0,66,4.32,73,Yes,Yes,0.0,0,285.12,3,0,8,0.0699912510936133,VIP,0
4369,0853-NWIFK,No,No,No,45,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,100.3,4483.95,No,Woodacre,27,No,0,45,1.03,47,No,Yes,0.0,0,46.35,3,0,5,0.049850448654037885,Loyal,0
4370,8212-CRQXP,No,Yes,No,22,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),80.0,1706.45,No,Alviso,20,Yes,1,22,45.1,41,No,No,0.0,50,992.2,3,0,2,0.025,Regular,0
4371,6980-CDGFC,No,Yes,No,67,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),20.85,1327.4,No,Aptos,57,Yes,5,67,7.91,0,No,No,0.0,0,529.97,5,0,1,0.047961630695443645,VIP,0
4372,7691-XVTZH,No,Yes,No,68,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),89.95,5974.3,No,Aromas,30,Yes,5,68,28.36,82,No,Yes,0.0,0,1928.48,4,0,4,0.04446914952751529,VIP,0
4373,7481-ATQQS,Yes,No,No,49,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),90.85,4515.85,Yes,Boulder Creek,76,No,0,49,44.88,15,No,Yes,0.0,0,2199.1200000000003,2,1,4,0.04402861860209136,VIP,1
4374,2277-VWCNI,Yes,No,No,4,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,48.75,179.85,No,Brookdale,65,No,0,4,31.13,15,No,Yes,0.0,0,124.52,3,1,2,0.041025641025641026,New,1
